Inicio GRADUACAO,Fim GRADUACAO,Inicio MESTRADO,Fim MESTRADO,Inicio DOUTORADO,Fim DOUTORADO,Inicio POS-DOUTORADO,Fim POS-DOUTORADO,Pesquisador,Departamento,Nome de Citação,Titulo do artigo,Ano de Publicação,País de publicação,DOI,Titulo do periódico/revista,ISSN,Volume,Fascículo,Série,Página inicial,Página final,Local de publicação,Autores,Inicio,Data
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","THE OCCURRENCE OF THE INDO-PACIFIC SWIMMING CRAB SCYLLA SERRATA (FORSKAL, 1775) IN THE SOUTHWESTERN ATLANTIC (CRUSTACEA: BRACHYURA: PORTUNIDAE)",2011,,,Aquatic Invasions,18185487,6,,,123,125,,"TAVARES, M. ;MENDONCA JUNIOR, J. B.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","A NEW SPECIES OF CHACEON MANNING & HOLTHUIS, 1989, FROM THE SOUTHWESTERN ATLANTIC, WITH A KEY TO THE WESTERN ATLANTIC SPECIES (CRUSTACEA, DECAPODA, GERYONIDAE)",2011,,,Zootaxa (Online),11755334,3086,,,57,68,,"TAVARES, M. ;PINHEIRO, A. P.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","A NEW GENUS FOR LIBINIA ROSTRATA BELL, 1835, WITH COMMENTS ON THE VALIDITY OF LIBINIA BELLICOSE OLIVEIRA, 1944 (CRUSTACEA, BRACHYURA, MAJOIDEA, EPIALTIDAE)",2011,,,Zootaxa (Online),11755334,3057,,,61,68,,"TAVARES, M. ;SANTANA, W. R. A.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.",TAXONOMIC SUFFICIENCY OF POLYCHAETE TAXOCENES FOR ESTUARY MONITORING,2012,,,Ecological Indicators,1470160X,15,,1,149,156,,"GOMES, Abilio Soares ;MENDES, C. ;TAVARES, M. ;SANTI, L.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","ULTRASTRUCTURE OF THE SPERMATOPHORES AND SPERMATOZOA FROM THE GECARCINID LAND CRAB, CARDISOMA GUANHUMI LATREILLE, 1828, (CRUSTACEA, BRACHYURA, GECARCINIDAE) FROM THE WESTERN ATLANTIC",2012,,,Invertebrate Reproduction & Development,7924259,55,,1,1,9,,"BENETTI, A. ;TAVARES, M. ;SANTOS, D. C. ;Tudge, C.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","A REVIEW OF THE GENUS SPEOCARCINUS STIMPSON, 1859 (CRUSTACEA: BRACHYURA: XANTHIDAE), WITH A KEY TO ITS SPECIES AND THE DESCRIPTION OF ONE NEW SPECIES",2012,,,Zootaxa (Auckland. Print),11755326,3327,,,1,19,,"BRANDÂO, M. ;COELHO FILHO, P. A. ;TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.",THE NEED OF MORE RIGOROUS ASSESSMENTS OF MARINE SPECIES INTRODUCTIONS: A COUNTER EXAMPLE FROM THE BRAZILIAN COAST,2013,,10.1016/j.marpolbul.2012.12.009,Marine Pollution Bulletin.,0025326X,67,,2023-02-01 00:00:00,241,243,,"ROCHA, ROSANA M. ;TAVARES, MARCOS ;LOPES, RUBENS M. ;PINHEIRO, ULISSES ;MARQUES, ANTONIO CARLOS ;VIEIRA, LEANDRO M. ;MIGOTTO, ALVARO E. ;AMARAL, ANTONIA CECÍLIA Z. ;VENTURA, CARLOS RENATO R. ;SEREJO, CRISTIANA S. ;PITOMBO, FÁBIO B. ;SANTOS, KÁTIA CHRISTOL ;SIMONE, LUIZ R.L.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.",ON THE MORPHOLOGICAL DIFFERENTIATION BETWEEN LIBINIA SPINOSA AND L. FERREIRAE (CRUSTACEA: BRACHYURA: MAJOIDEA: EPIALTIDAE),2012,,10.1590/S1984-46702012000600009,Zoologia (Curitiba. Impresso),19844670,29,,6,577,588,,"TAVARES, MARCOS ;SANTANA, WILLIAM",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","DESCRIPTION OF A NEW DEEP-WATER STENOPODID SHRIMP OF THE GENUS HOLTHUIS, 1946 (CRUSTACEA, DECAPODA) FROM BRAZIL",2013,,10.1080/17451000.2012.745004,Marine Biology Research (Online),17451019,9,,4,421,430,,"ANKER, ARTHUR ;TAVARES, MARCOS",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","SIGNIFICANCE OF THE SEXUAL OPENINGS AND SUPPLEMENTARY STRUCTURES ON THE PHYLOGENY OF BRACHYURAN CRABS (CRUSTACEA, DECAPODA, BRACHYURA), WITH NEW NOMINA FOR HIGHER-RANKED PODOTREME TAXA",2013,,10.11646/zootaxa.3665.1.1,Zootaxa (Online),11755334,3665,,1,1,,,"GUINOT, DANIÈLE ;TAVARES, MARCOS ;CASTRO, PETER",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","A NEW SPECIES OF NEOPILUMNOPLAX SERENE IN GUINOT, 1969 (DECAPODA, BRACHYURA, MATHILDELLIDAE) FROM THE SOUTHWESTERN ATLANTIC",2010,,,Crustaceana (Leiden. Print),0011216X,14,,,685,,,"TAVARES, M. ;MELO, G. A. S.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","FIRST SPECIES OF PARAGALENE KOSSMANN, 1878 (DECAPODA, BRACHYURA, PROGERYONIDAE) FROM THE WESTERN ATLANTIC",2010,,,Crustaceana (Leiden. Print),0011216X,11,,,335,343,,"TAVARES, M. ;MELO, Gustavo Augusto Schmidt de",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","NEW AND ADDITIONAL RECORDS OF SALMONEUS HOLTHUIS, 1955 (DECAPODA, CARIDEA, ALPHEIDAE) FROM BRAZIL, WITH A KEY TO THE SOUTHERN ATLANTIC SPECIES",2013,,,Papéis Avulsos de Zoologia (Online),18070205,53,,33,451,458,,"ANKER, ARTHUR ;TAVARES, M. ;MENDONCA JUNIOR, J. B. ;PACHELLE, P. P. G.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","A NEW SPECIES OF ROBERTSELLA/EM GUINOT, 1969 (CRUSTACEA: BRACHYURA: PANOPEIDAE) FROM THE SOUTHWESTERN ATLANTIC/STRONG",2013,,10.11646/zootaxa.3734.1.8,Zootaxa (Auckland. Print),11755326,3734,,1,72,80,,"TAVARES, MARCOS ;GOUVÊA, ARIANE",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","ROCHINIA HYSTRIX (STIMPSON, 1871) IN THE SOUTHWESTERN ATLANTIC, WITH MORPHOLOGICAL COMPARISON TO THE PARTIALLY SYMPATRIC CONGENER ROCHINIA TANNERI (SMITH, 1883) (BRACHYURA, EPIALTIDAE)",2014,,10.1163/15685403-00003292,Crustaceana,15685403,87,,3,305,311,,"PETTAN, RENATA B. ;TAVARES, MARCOS",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","PTWO NEW SPECIES AND TWO NEW RECORDS OF DEEP-WATER CARIDEAN SHRIMPS FROM BRAZIL (DECAPODA: PANDALIDAE, PALAEMONIDAE, CRANGONIDAE)/STRONG/P",2014,,10.11646/zootaxa.3815.2.6,Zootaxa (Auckland. Print),11755326,3815,,2,263,,,"ANKER, ARTHUR ;PACHELLE, PAULO P.G. ;TAVARES, MARCOS",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","NEW MORPHOLOGICAL AND DISTRIBUTIONAL INFORMATION ON HOMOLODROMIIDAE AND HOMOLIDAE (DECAPODA: BRACHYURA) FROM THE AMERICAS, WITH DESCRIPTION OF A NEW SPECIES AND COMMENTS ON WESTERN PACIFIC SPECIES",2014,,10.1163/1937240X-00002243,Journal of Crustacean Biology,1937240X,34,,4,504,524,,"LEMAITRE, RAFAEL ;TAVARES, MARCOS",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","A NEW SPECIES OF FRESHWATER CRAB OF THE GENUS MICROTHELPHUSA PRETZMANN, 1968 (CRUSTACEA: BRACHYURA: PSEUDOTHELPHUSIDAE) FROM THE AMAZON REGION OF GUYANA",2014,,10.11646/zootaxa.3847.2.6,Zootaxa (Auckland. Print),11755326,3847,,,267,274,,"PEDRAZA, M. ;TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.",PA NEW GENUS AND TWO NEW SPECIES OF HYMENOSOMATID CRABS (CRUSTACEA:BRACHYURA: HYMENOSOMATIDAE) FROM THE SOUTHWESTERN ATLANTIC AND EASTERN AUSTRALIA/STRONG/P,2015,,10.11646/zootaxa.3905.1.5,Zootaxa (Online),11755334,3905,,1,91,106,,"TAVARES, MARCOS ;SANTANA, WILLIAM",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.",MORFOLOGIA COMPARADA DE ESQUELETO AXIAL EN LA FAMILIA DE CANGREJOS DE AGUA DULCE TRICHODACTYLIDAE (CRUSTACEA: DECAPODA: BRACHYURA),2015,,,Papéis Avulsos de Zoologia (USP.Museu de Zoologia. Impresso),311049,55,,7,103,114,,"PEDRAZA, M. ;MAGALHÃES, C. ;TAVARES, MARCOS",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","NEW AND ADDITIONAL RECORDS OF THE SPONGE SHRIMP GENUS TYPTON COSTA, 1844 (DECAPODA: PALAEMONIDAE) FROM THE BRAZILIAN COAST",2015,,10.1590/0031-1049.2015.55.22,Papéis Avulsos de Zoologia (Online),18070205,55,,22,317,322,,"PACHELLE, PAULO P.G. ;ANKER, ARTHUR ;TAVARES, MARCOS",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","PNEW TAXONOMIC AND DISTRIBUTIONAL INFORMATION ON HERMIT CRABS (CRUSTACEA: ANOMURA: PAGUROIDEA) FROM THE GULF OF MEXICO, CARIBBEAN SEA, AND ATLANTIC COAST OF SOUTH AMERICA/STRONG/P",2015,,10.11646/zootaxa.3994.4.1,Zootaxa (Auckland. Print),11755326,3994,,4,451,506,,"LEMAITRE, RAFAEL ;TAVARES, MARCOS",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","ROCHINIA CONFUSA, A JUNIOR SYNONYM OF R. UMBONATA (CRUSTACEA: BRACHYURA: EPIALTIDAE) AS REVEALED BY ONTOGENETIC CHANGES",2015,,10.1017/s0025315415001587,Journal of the Marine Biological Association of the United Kingdom (Print),253154,95,,,1,7,,"TAVARES, MARCOS ;SANTANA, WILLIAM ;PETTAN, RENATA",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","PA NEW SPECIES OF FRESHWATER CRAB OF THE GENUS KINGSLEYA/EM ORTMANN, 1897 /STRONG(CRUSTACEA: BRACHYURA: PSEUDOTHELPHUSIDAE) FROM AMAZONIA, BRAZIL/STRONG/P",2015,,10.11646/zootaxa.4032.4.9,Zootaxa (Online),11755334,4032,,4,444,450,,"PEDRAZA, MANUEL ;TAVARES, MARCOS",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","A NEW SPECIES OF MEGALOBRACHIUM STIMPSON, 1858 (CRUSTACEA: ANOMURA: PORCELLANIDAE) FROM THE EASTERN PACIFIC COASTS OF PANAMA AND COLOMBIA, WITH RE-DESCRIPTION OF M. EROSUM",2016,,10.1017/S0025315416000709,Journal of the Marine Biological Association of the United Kingdom (Print),253154,96,,,1,9,,"FERREIRA, L. A. A. ;TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","BRACHYURAN CRAB COMMUNITY STRUCTURE AND ASSOCIATED SEDIMENT REWORKING ACTIVITIES IN PIONEER AND YOUNG MANGROVES OF FRENCH GUIANA, SOUTH AMERICA",2016,,10.1016/j.ecss.2016.09.003,"Estuarine, Coastal and Shelf Science (Print)",2727714,,,,1,15,,"ASCHENBROICH, A. ;Michaud, E. ;STIEGLITZ, T. ;FROMARD, F. ;GARDEL, A. ;TAVARES, M. ;THOUZEAU, G.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","ALPHEID SHRIMPS (DECAPODA: CARIDEA) OF THE TRINDADE &AMP; MARTIN VAZ&NBSP;ARCHIPELAGO, OFF BRAZIL, WITH NEW RECORDS, DESCRIPTION OF A NEW SPECIES OF SYNALPHEUS AND REMARKS ON ZOOGEOGRAPHICAL PATTERNS IN THE OCEANIC ISLANDS OF THE TROPICAL SOUTHERN ATLANTIC",2016,,10.11646/zootaxa.4138.1.1,Zootaxa (Online),11755334,4138,,1,1,,,"ANKER, ARTHUR ;TAVARES, M. ;MENDONÇA JUNIOR, J. B.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","A NEW GENUS OF FRESHWATER CRAB OF THE TRIBE KINGSLEYINI BOTT, 1970 (CRUSTACEA: DECAPODA: BRACHYURA: PSEUDOTHELPHUSIDAE) WITH DESCRIPTION OF A NEW SPECIES FROM MATO GROSSO, BRAZIL",2016,,10.11646/zootaxa.4173.1.9,Zootaxa (Online),11755334,4173,,1,94,,,"PEDRAZA, M. ;TAVARES, M. ;MAGALHÃES, C.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.",TIMELESS STANDARDS FOR SPECIES DELIMITATION: A CRITIQUE OF THE USE OF IMAGES AS TYPES,2016,,10.11646/zootaxa.4137.1.9,Zootaxa (Auckland. Print),11755326,4137,,,121,128,,"AMORIM, D. S. ;FACHIN, D. A. ;KLASSA, B. ;LAMAS, C. J. E. ;OLIVEIRA, S. S. ;CARVALHO, C. J. B. ;MELLO-PATIU, C. A. ;HAJDU, E. ;COURI, M. S. ;SILVA, V. C. ;CAPELLARI, R. S. ;Santos, C. M. ;FALASCHI, R. L. ;FEITOSA, R. ;PRENDINI, L. ;POMBAL JR., J. P. ;FERNANDEZ, F. ;ROCHA, R. M. ;LATTKE, J. E. ;CARAMASCHI, U. ;Duarte, M. ;Marques, A. C. ;Krell, F. ;REIS, R. E. ;KURINA, O. ;TAKIYA, D. M. ;TAVARES, M. ;FERNANDES, D. S. ;FRANCO, F. L. ;CUEZZO, F. ;PAULSON, D. ;GUENARD, B. ;SCHLICK-STEINER, B. C. ;Dubois, A. ;ARTHOFER, W. ;STEINER, F. M. ;FISHER, B. L. ;JOHNSON, R. A. ;DELSINNE, T. D. ;DONOSO, D. A. ;MULIERI, P. R. ;PATITUCCI, L. D. ;CARPENTER, J. M. ;HERMAN, L. ;NIHEI, S. S. ;GRIMALDI, D. ;OLIVEIRA, O. M. ;PONT, A. ;SONG, H. ;VERDADE, V. K.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","FOREGUT MORPHOLOGY OF MACROBRACHIUM CARCINUS (CRUSTACEA, DECAPODA, PALAEMONIDAE)",2016,,10.1590/1809-4392201501214,Acta Amazonica (online),18094392,46,,2,209,218,,"LIMA, JÔ DE FARIAS ;GARCIA, JAMILE DA SILVA ;TAVARES, MARCOS",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","MORPHOLOGICAL DIFFERENCES BETWEEN STENOCIONOPS FURCATUS (OLIVIER, 1791) AND S. COELATUS (A. MILNE-EDWARDS, 1878) (CRUSTACEA, DECAPODA, BRACHYURA, MAJOIDEA)",2016,,10.11646/zootaxa.4184.3.6,ZOOTAXA (ONLINE),11755334,4184,,3,517,528,,"Colavite, J. ;SANTANA, WILLIAM ;TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","MORPHOLOGICAL AND MOLECULAR DATA REVEAL THE CRYPTIC DIVERSITY AMONG POPULATIONS OF AEGLA PAULENSIS (DECAPODA, ANOMURA, AEGLIDAE), WITH DESCRIPTIONS OF FOUR NEW SPECIES AND COMMENTS ON DISPERSAL ROUTES AND CONSERVATION STATUS",2016,,10.11646/zootaxa.4193.1.1,ZOOTAXA,11755326,4193,,,1,48,,"Moraes, Juliana ;TEROSSI, M. ;BURANELLI, R. ;TAVARES, M. ;MANTELATTO, F. ;Bueno, Sergio",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","A NEW WESTERN ATLANTIC SPECIES OF COLLODES STIMPSON (DECAPODA, BRACHYURA, INACHOIDIDAE)",2017,,,CRUSTACEANA,0011216X,90,,2023-10-07 00:00:00,1145,1153,,"SANTANA, W. R. A. ;TAVARES, MARCOS",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","TOWARDS A REVIEW OF THE DECAPOD CRUSTACEA FROM THE REMOTE OCEANIC ARCHIPELAGO OF TRINDADE AND MARTIN VAZ, SOUTH ATLANTIC OCEAN: NEW RECORDS AND NOTES ON ECOLOGY AND ZOOGEOGRAPHY",2017,,,Papéis Avulsos de Zoologia (Online),18070205,57,,14,157,176,,"TAVARES, M. ;Carvalho, L. ;MENDONCA JUNIOR, J. B.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","YPSILOTHURIA BITENTACULATA BITENTACULATA (ECHINODERMATA: HOLOTHUROIDEA) FROM THE SOUTHWESTERN ATLANTIC, WITH COMMENTS ON ITS MORPHOLOGY",2018,,10.3897/zoologia.35.e24573,Zoologia,19844689,35,,,1,6,,"Martins, Luciana ;TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","A NEW SPECIES OF PACHYCHELES (CRUSTACEA: ANOMURA: PORCELLANIDAE), WITH TAXONOMIC REMARKS ON TWO OTHER PORCELAIN CRABS FROM THE REMOTE OCEANIC ARCHIPELAGO OF TRINDADE AND MARTIN VAZ, SOUTH ATLANTIC OCEAN",2017,,10.11646/zootaxa.4299.4.5,ZOOTAXA (ONLINE),11755334,4299,,4,546,560,,"FERREIRA, L. A. A. ;TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","TAXONOMIC REVIEW OF AEGLA MARGINATA BOND-BUCKUP & BUCKUP, 1994 S. LAT. (DECAPODA, ANOMURA, AEGLIDAE) WITH DESCRIPTION OF A NEW SPECIES",2017,,,ZOOTAXA,11755326,4323,,4,519,533,,"Moraes, Juliana ;TAVARES, M. ;Bueno, Sergio",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","REFINING THE GENUS ROCHINIA A. MILNE-EDWARDS, 1875: REINSTATEMENT OF SCYRAMATHIA A. MILNE-EDWARDS, 1880 AND ANAMATHIA SMITH, 1885, AND A NEW GENUS FOR AMATHIA CRASSA A. MILNE-EDWARDS, 1879, WITH NOTES ON ITS ONTOGENY (CRUSTACEA: BRACHYURA: EPIALTIDAE)",2018,,10.11646/zootaxa.4418.3.1,ZOOTAXA (ONLINE),11755334,4418,,3,201,227,,"TAVARES, M. ;SANTANA, W. R. A.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","THE FRESHWATER SHRIMP FAMILY EURYRHYNCHIDAE HOLTHUIS, 1950 (CRUSTACEA: DECAPODA: CARIDOA) REVISITED, WITH A TAXONOMIC REVISION OF THE GENUS EURYRHYNCHUS MIERS, 1878",2018,,10.11646/zootaxa.4380.1.1,ZOOTAXA,11755326,4380,,1,1,110,,"PACHELLE, P. P. G. ;TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.",CHAETOTAXY AND SETAL DIVERSITY OF GROOMING LEGS IN SPECIES OF PORCELAIN CRABS (CRUSTACEA: ANOMURA: PORCELLANIDAE),2018,,10.11606/1807-0205/2018.58.08,PAPÉIS AVULSOS DE ZOOLOGIA (ONLINE),18070205,58,,,8,21,,"FERREIRA, L. A. A. ;TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","A NEW GENUS AND SPECIES OF SCLERODACTYLIDAE (ECHINODERMATA: HOLOTHUROIDEA: SCLEROTHYONINAE) FROM THE PACIFIC COAST OF PANAMA, AND ASSIGNMENT OF NEOPENTAMERA ANEXIGUA TO SCLEROTHYONINAE",2018,,10.11646/zootaxa.4429.1.8,ZOOTAXA (ONLINE),11755334,4429,,1,157,164,,"Martins, Luciana ;TAVARES, MARCOS",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.",NEW SPECIES OF THE GENERA HAVELOCKIA AND THYONE (ECHINODERMATA: HOLOTHUROIDEA) AND FIRST RECORD OF T. CRASSIDISCA FROM THE SOUTHWESTERN ATLANTIC OCEAN,2018,,10.11646/zootaxa.4407.4.5,ZOOTAXA (ONLINE),11755334,4407,,4,553,,,"Martins, Luciana ;TAVARES, MARCOS",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","PATTERNS OF BRACHYURAN DIVERSITY (DECAPODA) THROUGH TIME IN AN ARCHAEOLOGICAL SITE, -SAMBAQUI DA TARIOBA-, RIO DAS OSTRAS, SOUTHEAST ATLANTIC, BRAZIL",2018,,10.1163/15685403-00003836,CRUSTACEANA,0011216X,91,,11,1389,1396,,"RODRIGUES, F. B. ;DUARTE, M. R. ;SOUZA, R. ;GOMES, Abílio Soares ;TAVARES, M. ;SILVA, E. P.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","OCCURRENCE OF THE EASTERN ATLANTIC, MEDITERRANEAN, AND BLACK SEA SWIMMING CRAB LIOCARCINUS DEPURATOR (LINNAEUS, 1758) (BRACHYURA: CARCINIDAE) IN THE WESTERN ATLANTIC",2019,,10.1093/jcbiol/ruz001,JOURNAL OF CRUSTACEAN BIOLOGY,2780372,39,,1,1,3,,"TAVARES, M. ;RÖSSENER, E.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","TWO NEW SPECIES OF PSOLUS OKEN FROM BRAZIL (HOLOTHUROIDEA: PSOLIDAE),&NBSP;WITH NEOTYPE DESIGNATION AND REDESCRIPTION OF PSOLUS VITORIAE TOMMASI, 1971, AND A KEY TO THE SOUTHWESTERN ATLANTIC AND MAGELLANIC SPECIES",2019,,10.11646/zootaxa.4563.3.7,ZOOTAXA (ONLINE),11755334,4563,,3,531,,,"Martins, Luciana ;TAVARES, M.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","ATLANTIC WEST OPHIOTHRIX SPP. IN THE SCOPE OF INTEGRATIVE TAXONOMY: CONFIRMING THE EXISTENCE OF OPHIOTHRIX TRINDADENSIS TOMMASI, 1970",2019,,10.1371/journal. pone.0210331,PLoS One,19326203,14,,1,1,28,,"Alitto, R. ;TAVARES, M. ;BORGES, M. ;AMARAL, ANTONIA CECÍLIA Z. ;OLIVEIRA, L. ;SERRANO, H. ;SEGER, K. ;GUILHERME, P. ;DI DOMENICO, M. ;CHRISTENSEN, A. ;LOURENÇO, L.",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.",BRAZILIAN LEGISLATION ON GENETIC HERITAGE HARMS BIODIVERSITY CONVENTION GOALS AND THREATENS BASIC BIOLOGY RESEARCH AND EDUCATION,2018,,10.1590/0001-3765201820180460,ANAIS DA ACADEMIA BRASILEIRA DE CIÊNCIAS (ONLINE),16782690,90,,2,1279,1284,,"ALVES, RUY JOSÉ V. ;LANGGUTH, ALFREDO ;ALMEIDA, ALZIRA MARIA P. DE ;ALBERNAZ, ANA LUISA ;RIBAS, CAMILA C. ;ZILBERBERG, CARLA ;GRELLE, CARLOS EDUARDO V. ;ROCHA, CARLOS F.D. ;LAMAS, CARLOS JOSÉ E. ;HADDAD, CÉLIO F.B. ;BONVICINO, CIBELE R. ;WEKSLER, MARCELO ;PRADO, CYNTHIA P.A. ;LIMA, DANIELA O. DE ;ROSSA-FERES, DENISE C. ;SANTOS, FABRÍCIO R. DOS ;SALIMENA, FÁTIMA REGINA G. ;PERINI, FERNANDO A. ;BOCKMANN, FLÁVIO A. ;FRANCO, FRANCISCO LUÍS ;GIUDICE, GISELE M.L. DEL ;COLLI, GUARINO R. ;OLIVEIRA, JOÃO A. ;VIEIRA, IMA CÉLIA G. ;MARINHO-FILHO, JADER ;WERNECK, JANE M.C.F. ;SANTOS, JORGE A.D. DOS ;NASCIMENTO, JORGE LUIZ DO ;NESSIMIAN, JORGE LUIZ ;CORDEIRO, JOSÉ LUIS P. ;CLARO, KLEBER DEL ;SALLES, LEANDRO O. ;CASATTI, LILIAN ;BUCKUP, PAULO A. ;PY-DANIEL, LUCIA HELENA R. ;SILVEIRA, LUÍS FÁBIO ;TOLEDO, LUÍS FELIPE ;OLIVEIRA, LUIZ F. DE ;MALABARBA, LUIZ ROBERTO ;SILVA, MARCELO D. DA ;COURI, MÁRCIA S. ;MARTINS, MÁRCIO ;TAVARES, MARCOS D.S. ;SOBRAL, MARCOS EDUARDO G. ;POMBAL JR., JOSÉ P. ;VIEIRA, MARCUS VINÍCIUS ;OLIVEIRA, MARIA DE LOURDES A. ;PINNA, MÁRIO DE ;HOPKINS, MICHAEL J.G. ;SOLÉ, MIRCO ;MENEZES, NAÉRCIO A. ;PASSOS, PAULO ;D?ANDREA, PAULO SERGIO ;PINTO, PEDRO C.E.A. ;VIANA, PEDRO L. ;SANTANA, HÉLCIO R.G. ;TOLEDO, PETER M. ;REIS, ROBERTO E. ;VILELA, ROBERTO ;BASTOS, ROGÉRIO P. ;COLLEVATTI, ROSANE G. ;CERQUEIRA, RUI ;CASTROVIEJO-FISHER, SANTIAGO ;CARAMASCHI, ULISSES ;PERACCHI, ADRIANO LÚCIO ;KELLNER, ALEXANDER W.A. ;ALEIXO, ALEXANDRE",,
1980.0,1984.0,1986.0,1989.0,1989,1994,1995.0,1995.0,88,Zoologia,"TAVARES, M.","A REVIEW OF THE RECORDS OF PACHYCHELES RUGIMANUS A. MILNE-EDWARDS, 1880 (CRUSTACEA: DECAPODA: ANOMURA: PORCELLANIDAE) FROM BRAZIL, WITH THE DESCRIPTION OF A NEW SPECIES",2019,,,ZOOTAXA,11755326,4568,,1,185,193,,"FERREIRA, L. A. A. ;TAVARES, M.",,
